Message-Topic-Inv	5	10	This article lists people whose artwork has been featured on stamps of the United States.
Member-Collection-Inv	6	8	Lake Oswego was home to a sord of mallards who fled south during January and February, and returned in March for breeding.
Message-Topic	3	5	This includes those rules governing transfers, academic eligibility, age requirements, and the number of consecutive seasons of athletic eligibility beyond grade eight.
Product-Producer	10	15	In both course offerings, all except one student completed the questionnaire designed by the university coordinators.
Message-Topic	1	7	The list highlighted the best new music talent for the new year.
Other	1	8	The kids dug into the Baked Ziti with gusto.
Entity-Destination	4	7	He easily put the syringe in a beaker of water.
Entity-Destination	11	19	After the source material and substrates were arranged, the small quartz tube was placed inside the 50-cm-long horizontal tube furnace.
Entity-Origin	5	8	Out current Secretary is gathering information from past presidents and committee chairs.
Component-Whole-Inv	1	3	A giraffe 's tongue is purplish-black and can extend almost twenty inches.
Content-Container	4	8	The balance of the loot was in a box in the garage.
Instrument-Agency-Inv	0	15	 Contractors quickly generate documents that are shared via fax, email, or text message, by using templates.
Member-Collection-Inv	10	13	A woman diagnosed with breast cancer today joins a huge sisterhood of cancer survivors ready to help her along the way to recovery.
Instrument-Agency	10	13	For the original stud farm, desirous of producing the best horses for the dragoons and hussars, the lighter horse of a square frame was the ideal.
Entity-Origin-Inv	8	9	The first legislation specifically forbidding the production of wheat spirits for anything other than medicinal purposes appeared in 1570.
Cause-Effect-Inv	2	6	The economic collapse was caused by consumers buying mortgages they couldn't afford and the housing collapse.
Cause-Effect	1	7	The dispute has resulted in major regional wars and two Palestinian Intifadas with tragedies on both sides.
Entity-Origin	1	8	The power to rule is derived from a mandate of the masses.
Other	4	11	The goal of the project was to introduce environmentally efficient production technologies.
Cause-Effect-Inv	0	4	 Dizziness from nasal and sinus pressure usually can be seen on a good nasal examination and a CT of the sinuses.
Content-Container	6	12	Local fisherman heated some of their catch cooked over coals in a scuttle.
Entity-Origin-Inv	0	1	 Soy oil used in our handmade soy candles is renewable with each growing season, and is just one of the many uses of soybeans.
Message-Topic	1	3	This exhibition involves literature and ethics as well as science and history.
Component-Whole-Inv	2	5	The following figures summarise the results for the last financial year.
Product-Producer-Inv	5	10	What happens is that the system builds many inferior blood vessels in the eye to take the place of the vessels that are dying.
Component-Whole-Inv	3	12	In particular, the system convinced the jury with its advanced speech recognition module and a successful dialog.
Member-Collection-Inv	4	8	The Manor, with its tower of endangered Rothschild's giraffes, also features an education center where kids can take guided walks through the surrounding primeval forest and learn about the rich local flora and fauna.
Component-Whole	9	12	He saw behind the scenes and all the showroom areas of the store.
Entity-Destination	6	9	Extra-alveolar veins are contiguous and leaked fluid into periarterial cuffs in the rabbit lungs.
Cause-Effect	2	6	The enclosed community produced the enclosed personality, and vice versa.
Instrument-Agency-Inv	4	15	In 2004 a two men, including a local parks commissioner, defaced the monument with white paint and were sentenced to jail time.
Cause-Effect	0	6	 Sinusitis and tinnitus cause stress or anxiety.
Product-Producer	1	11	The wall was built some 2000 years ago by the first settlers of New Zealand, the Waitahas, who were subsequently nearly exterminated by the Maoris.
Other	1	7	My credit card bill is approaching its limits.
Entity-Origin	1	5	The water evaporated from the paintings, leaving only the colored salt behind.
Entity-Destination	2	7	The government cheese is flowing into Missouri food banks.
Other	16	22	The screenplay by Patterson McNutt and Arthur J. Beckhard focuses on the adoption of a young orphan (Shirley Temple) by a wealthy bachelor (John Boles).
Entity-Origin-Inv	4	9	Today 75% of the county is intensively farmed for corn, soybeans, oats, and alfalfa with emphasis on dairy production.
Entity-Destination	3	8	The CFA program curriculum is shipped to the people.
Member-Collection-Inv	5	7	I awoke to find a conjunction of grammarians standing over me, observing my disposition with a look that would put a sneer of butlers to shame.
Other	2	7	The functionalist approach tries to explain the convergence of modern welfare states.
Other	13	16	Athens, in his time, was strictly a portion of feudal Europe, and the chivalry of Athenian dukes was familiar to those for whom he wrote, and wherever chivalry was in esteem; and when he described a fatal battle in the plain of Thebes, the slaughter of knights, the despair of their ladies, he recalled a great catastrophe recent in men's memories.
Message-Topic	1	4	The fable narrates a difference between prehistory and history that is beyond the comprehension of those on either side of the divide.
Cause-Effect	0	12	 Interpolation of the missing samples repairs the waveform with a minimum of distortion.
Other	1	8	The bacon is home cured by our local butcher who also supplies the award winning sausages.
Product-Producer	4	6	Having built a makeshift slingshot, the hero apparently flies through the ceiling of his shabby room and vanishes into space.
Content-Container	1	23	His interview for Colonel James Critchfield of the CIA's Gehlen Organization that runs to nearly a thousand pages was hidden in the CIA's files for years.
Other	8	12	At that time there was also a Renaissance building founded by the wall.
Entity-Origin	1	8	The concept is originated in an ancient maternal tribe named 'Mosuo' in Sichuan province of China.
Member-Collection	10	13	All they have on their side is the most artful sergeant in the army and a vampire with a lust for coffee.
Entity-Destination	1	6	The debris were thrown into the air.
Other	20	22	These include the tapping of the package, the way one holds their cigarette, the oral gratification, and the easy social camaraderie of smokers on a break.
Other	2	13	A cafe owner thought up an unlikely beverage that has created a 'miracle' cure.
Content-Container-Inv	5	8	Among the contents of the bag were a diamond ring worth $2000 and a watch worth $500.
Cause-Effect-Inv	4	10	Historical view of the damage caused by the 1693 Catania earthquake and the reconstruction activities.
Member-Collection-Inv	7	10	Along with the terracotta army, comes a shuffle of terracotta bureaucrats: identified by the knives hanging from their belts, which would have been used to correct mistakes written on strips of bamboo.
Other	16	24	The NRMA's president, Wendy Machin, and the chief executive, Tony Stuart, were among members of the party which viewed the concert in a private box.
Cause-Effect-Inv	17	22	One sad (excuse the pun) consequence is that a winter of suffering from SAD adds to the weight gain caused by the antidepressants.
Cause-Effect-Inv	4	9	Gaza following the widespread destruction caused by the Israeli invasion.
Product-Producer-Inv	1	4	The officer swore an oath of secrecy on becoming a sky marshal, so his name can't be revealed.
Cause-Effect-Inv	24	27	After the war, as the Midway was preparing for retirement, she was called upon one last time to the Philippines to help with an evacuation after the eruption of Mt. Pinatubo.
Message-Topic-Inv	2	15	Another important data structure - the heap - has already been introduced in the previous chapter.
Message-Topic	2	4	The following regulations govern refunds available upon withdrawal from the University or when other changes of status take place.
Other	1	5	The saw cut a large hole in a huge concrete wall at the plant.
Member-Collection-Inv	7	10	The beach was empty except for a charm of yellow finches.
Entity-Origin-Inv	1	2	Higher cane sugar prices are unlikely to have any impact on the price of soft drinks.
Other	4	7	Automatic diagnosis has replaced simulation for the correction of simple design errors.
Member-Collection-Inv	20	23	The first civilization to have a dedicated force of military engineering specialists were the Romans, whose army contained a dedicated corps of military engineers known as architecti.
Entity-Destination	1	6	The missile was placed inside a canister and loaded into a launch facility.
Member-Collection-Inv	15	20	While we transferred our gear to saddlebags, the wranglers roped and saddled horses from the remuda of scrubby, short-legged Mexican ponies.
Cause-Effect	0	8	 Germs are microscopic organisms that cause sickness or disease.
Member-Collection-Inv	9	12	The town's most popular sculpture, however, is the high-heeled clique of Bost ladies created by Malmo artist Fred Aberg.
Cause-Effect	2	6	The reactor meltdown caused a chain reaction that destroyed all the towers in the network.
Entity-Origin	1	6	The name peerbot arose from the verb 'to peer'.
Entity-Origin	2	8	Many other dwarves also hailed from this infamous clan.
Other	2	12	The port side of a vessel is indicated with a red navigation light at night.
Component-Whole	1	4	The stem of this tree was completely eaten by termites.
Cause-Effect-Inv	2	6	The direct catastrophe caused by the earthquake was estimated at 10.2 billion euro, clearly justifying European intervention.
Content-Container	15	19	"Appellant's only challenge to the application of the plain view doctrine is that because the marijuana was in a jar in the freezer compartment it was not in ""plain view."""
Entity-Destination	2	7	Since 1982, people have travelled into low-Earth orbit aboard the workhorse of NASA's space program.
Entity-Origin-Inv	22	23	It is a general rule of thumb that the tastier and more expensive a blended whisky is, the more single malt, i.e., barley whisky, has gone into its making.
Other	1	5	"British troops made their deepest incursion into Basra yesterday, ""poking a toe"" within four miles of the centre."
Entity-Origin	8	11	There are also dark American-inspired murals copying urban scenes from gangster movies and picturing gangsta rap heroes.
Message-Topic-Inv	1	6	The debacle was the topic of conversation for days.
Cause-Effect	5	9	Agriculture has again become a producer of renewable domestic energy to offset supply disruption and stabilize fuel prices.
Message-Topic	1	5	The essay inquires into the origins, nature, and usage of the term in multiple contexts.
Component-Whole	5	8	"He went to the kids department in the store, decorated one of the ""Little Brown Bags"" and was entered to win prizes, including a $100 shopping spree."
Member-Collection-Inv	2	7	The lower house was composed of elected representatives.
Entity-Origin	1	9	The name of the method comes from an Arabic saying.
Other	14	17	I stood at the great central window, which was wide open, and watched the whiteness of the swans moving vaguely over the surface of the canal in the oncoming twilight.
Entity-Destination	1	5	Several cats ran into Rob's garage.
Product-Producer-Inv	1	2	The scientist's theories about the mutants being extinct were proven false when Hades and his surviving clan members stalked and brutally killed Wilson.
Cause-Effect	1	10	His death during one of the Portuguese raids caused the abandonment of the settlement.
Product-Producer-Inv	1	6	The mason has completed a concrete wall that creates a bathroom and storage area adjacent to a preschool classroom.
Member-Collection-Inv	14	17	Of course the proble is Christmas just passed so I've got a brand new pile of unread books to contend with.
Message-Topic	1	10	The book has as its backdrop the political controversy over euthanasia in Australia, where the author is senior lecturer in the Health Law Program.
Message-Topic	1	4	This fable illustrates the force of jealousy between married people.
Message-Topic	2	5	The final programme detailed the history of Russborough House.
Content-Container	1	6	My guns are locked in my room.
Other	1	6	The protesters carefully chose a private road in order not to cause inconvenience to the public.
Component-Whole-Inv	1	2	This train's windows are elegantly curtained.
Other	3	8	The piglet's incisor teeth are cut off with pliers.
Entity-Destination	8	11	When service time came, he carefully put the wine in a cradle that holded it at an angle.
Instrument-Agency-Inv	1	7	The workman stirs the ore with a hoe or an iron rake, back and forward across the hearth, moving it from the bridge toward the flue and back.
Product-Producer	1	6	The urine output of the normal adults was 1350ml.
Content-Container-Inv	7	11	Ten years ago I started bringing a suitcase full of odd props to schools and libraries all over the world.
Entity-Destination	4	8	He dropped the instilled water into the study eye.
Message-Topic	1	4	The guide depicts the chronological order of electronic music genres' appearance.
Content-Container	1	5	The pendant encloses a tumbled stone.
Entity-Origin	8	10	Tub drains clog up with hair and the grease from soap and must be cleaned out occasionally.
Entity-Origin	16	19	He described the meeting with her as an exception, since he normally has meetings directly with engineers from the regions.
Component-Whole-Inv	5	10	It is a magazine style journal that publishes full-length research papers in all disciplines of science.
Message-Topic	3	8	The first two papers define the contemporary terrorist threat while the next three papers examine global counter-terrorism trends.
Cause-Effect-Inv	1	8	The magnetic field is generated by an electric current circulating in the star's interior.
Product-Producer	9	13	I just got in the mail a newly published book by an old friend of mine, Gordon Goldstein.
Instrument-Agency-Inv	1	12	Most musicians have developed a standard of their own for cleaning their instruments.
Other	5	12	While many farmers did their plowing the land with a single furrow plow, some large-scale farmers began to use a multiple share or bukker plow.
Content-Container-Inv	17	20	Each warrior carries a sime, or spatulate-shaped sword, in a leather sheath, and bears a bow and quiver of poisoned arrows.
Entity-Origin	2	6	The best vodka is distilled from rye and barley malt, but the cheaper corn and potatoes are commonly employed.
Message-Topic	3	8	The concluding panel discussion pointed out a high need and interest on sharing a set of well defined same scenarios and use cases transparently described as well as modules and simulators.
Component-Whole	1	9	The flip-flop is a basic element of the sequential circuit and there are various structures even for the same type.
Other	1	11	Other items advertised on TV simply melt the chocolate on the stovetop.
Entity-Origin	1	8	A person has just arrived from an affected country and developed flu-like symptoms.
Entity-Origin	2	7	The current band arrived from the Lafayette competition.
Component-Whole-Inv	3	4	Highly durable, the umbrella frame and thatch tiles have been designed to withstand harsh conditions including: strong winds, driving rain and snow.
Component-Whole-Inv	1	6	This cabin has 3 beautifully decorated bedrooms; one on each level featuring custom made log beds, each with its own bathroom.
Component-Whole	4	8	In addition, the CPU bus of the non-safety controller is connected to each safety unit of the safety controller.
Cause-Effect	8	10	The Obama administration supports ending the use of antibiotics for growth and feed efficiency in food animals.
Cause-Effect-Inv	1	4	The cow makes a sound called lowing, also known as mooing.
Entity-Origin	2	8	The Lebedev-Milin conjecture was distilled from the original manuscript.
Product-Producer-Inv	11	15	The device is sometimes known as a Flettner rotor after the inventor of the basic principle.
Cause-Effect	0	8	 Suicide is one of the leading causes of death among pre-adolescents and teens, and victims of bullying are at an increased risk for committing suicide.
Other	3	7	Their standard variable rates are still under review.
Other	1	4	The mistress fries the rashers in a small china fryingpan over the lamp, passing to each person the hot slices as they are done.
Cause-Effect	1	10	A fuel leak in one of the C-17s caused a delay on the morning of Nov. 7 as the crew was preparing for departure for Cairo, Egypt.
Product-Producer	11	12	Yanbian is also blessed with agricultural riches and is a major tobacco producer.
Other	16	24	As the officer shone his flashlight on the lock he was working on, he spotted a marijuana pipe laying on the floor inside the car.
Member-Collection-Inv	19	21	To put it discretely, she described the sensation in her knees as that of being forcibly violated by a prickle of porcupines.
Entity-Origin	1	7	The cabin was moved from its original site near Huxley, Iowa, as a project of the Ames Heritage Association.
Product-Producer	1	2	The organ builder inspects the site where the organ will be used.
Member-Collection-Inv	8	11	The human psyche is seen to be a confederation of various aspects (e.g., cognition, affection, conation).
Product-Producer	9	13	It is just another asset bubble, where the grotesque bonuses made by the speculators who have brought the world economy to its knees.
Other	5	10	A cutting tool of the sort used for deep hole drilling has a cutting head mounted on a shank.
Other	2	7	The final round lets the last 2 contestants answer the question from a hint of a given qualification to find the last man standing.
Other	1	2	Autologous blood clot is useful to occlude and repair perforations in small side branches of the coronary artery without myocardial damage.
Component-Whole-Inv	12	15	Just a few months earlier, Burger King had launched its Burger Buddies combo of two hamburgers for 89 cents and, later, launched Breakfast Buddies, a 59-cent breakfast sandwich that came with a disposable razor blade.
Cause-Effect	1	6	The tsunami resulted in significant property damage but only two fatalities in RS.
Message-Topic-Inv	3	12	The themes of sex, death and growing older are explored in new works by poet Mark Doty.
Product-Producer-Inv	5	8	When they became adults the twins established a city.
Other	0	4	 Percentages denote the interest rate.
Entity-Destination	6	10	The bride and the groom poured champagne into stacked champagne glasses.
Product-Producer	14	19	The invisible hand, also known as the invisible hand of the market, is a metaphor first coined by the economist in The Theory of Moral Sentiments.
Other	1	6	The celebrity arrived to crash the party.
Message-Topic-Inv	2	7	Lina's incredible story was documented in contemporaneous reports by Edmundo Escomel.
Product-Producer-Inv	2	6	A local man put up a monument at the site, and in 1997 a community group put up a welcoming sign for visitors.
Entity-Destination	4	9	The passenger side front window has fallen into the door, both front and back need new window regulators.
Other	3	9	Examples include the exclusion of certain benefits from funding standards and the exclusion of entire plans from certain funding requirements.
Message-Topic	3	9	Obama uses Nobel speech to explain his foreign policy doctrine.
Message-Topic-Inv	1	6	The relationships are summarised in the table below.
Other	4	10	The purpose of the audit was to report on the financial statements.
Instrument-Agency-Inv	7	14	"The ""underdog"" prize is awarded to the driver who wins the race with a car in the lowest PI of the field."
Other	1	5	Gaza families recover from three weeks of war.
Entity-Destination	5	8	The workers have accidentally placed exeretonevra into several families.
Content-Container	1	5	The drugs were in a box.
Product-Producer	9	10	He works as an accounts manager for a luxury housing developer.
Instrument-Agency-Inv	1	15	The user is cooling a processor with a power usage of 35W, using a conventional heatsink.
Other	2	4	We put fairness into copyright use.
Content-Container	4	8	They are storing the solution in a non-food refrigerator to avoid degradation and transfer what is immediately needed to a spray bottle for manual cleaning.
Message-Topic	1	6	Reviewed audit reports on contract audit management issued by the NASA Office of Inspector General and the U.S. General Accounting Office.
Cause-Effect-Inv	6	10	The second biggest factor affecting the sound produced by a drum is the tension at which the drum head is held against the shell of the drum.
Cause-Effect	1	10	Many disorders of the stomach and intestines cause nausea and vomiting.
Entity-Origin	0	4	 Polonium is distilled from bismuth under vacuum in a pot provided with a cover carrying a condenser which is positioned inside the pot.
Cause-Effect-Inv	4	8	General information about the infection caused by the bacteria called Salmonella, when food is eaten raw or undercooked.
Product-Producer-Inv	4	8	"Using her tail, the female digs a trough-shaped nest, called a redd (Scandinavian word for ""nest""), in the gravel of the stream bed."
Other	5	8	This is an atlas of maps and graphic representations of the geographies of the new electronic territories of the Internet, the World-Wide Web and other emerging Cyberspaces.
Cause-Effect	10	19	Birchwood and Stockton Heath were called to the scene after pyrotechnics used during one of the performances caused a fire on the main stage.
Other	3	4	She bought a gold bracelet for her sister.
Cause-Effect-Inv	1	12	The light that is currently reaching the Earth was generated in the sun approximately 100000 years ago.
Other	1	5	The team drafted a great player in 2002 when they chose Julius Peppers second overall.
Message-Topic	2	5	The second discourse concerned the role of democracy in the new republic.
Entity-Origin	0	3	" Remains from ancient epochs are discernible in the village vicinities - to the north of the village, in the location of ""Gradishteto"", lie the ruins of a Thracian and late antique fortresses, Thracian mounds and objects, bearing witness to ancient metallurgy."
Entity-Origin	8	11	It's fairly rare that I follow an exact recipe from a magazine, but every once in a while a photo calls to me.
Message-Topic	1	8	An invoice is a commercial document indicating the products, quantities, and agreed prices for products or services the seller has provided the buyer.
Content-Container	0	3	 Water in a cistern is suitable for drinking water or bathing.
Instrument-Agency-Inv	3	8	Diane Daly, multi-talented photographer, creates magic with her camera and intuitive eye.
Message-Topic-Inv	1	5	His portrait appears in innumerable paintings in the National Gallery, sometimes with his mother in a supporting role.
Entity-Destination	5	10	These companies have delivered new products or service to their clients.
Component-Whole-Inv	0	1	 Brake cable anchor bolts are the most important fasteners on a bicycle.
Entity-Origin	1	6	The elephant descended from an aquatic animal.
Product-Producer	7	11	GIS analysis did show a relationship between cracks caused by the earthquakes and paddy fields and ponds with or without water.
Entity-Destination	7	10	We had a flour bin, I poured flour into the well, and I stirred it with the bucket.
Member-Collection-Inv	11	14	At the same time in this very same region, lived a tribe of Muslim natives known as Almamy.
Content-Container-Inv	7	10	Oh, so this was all about a trash bag with money in it.
Other	4	7	At necropsy a heavy infestation of Haematopinus lice was present, along with a polyserositis affecting the right hock, left elbow and peritoneum.
Message-Topic	3	8	One of her arguments addresses the very real threat that the women's struggle is being bypassed as the new social movement succeeds.
Other	1	4	The servant brought forth jewels of silver, and jewels of gold, and clothing, and gave them to Rebekah.
Product-Producer	13	18	Digital computers actually execute numerical instructions: bitstrings that contain information in the native language created by the machine's designers.
Other	2	8	A reasonable approach was distilled from the initial shock at the conflicting data.
Content-Container-Inv	10	12	Two children playing in a Queens park have found a suitcase with bones in it.
Message-Topic	1	5	Comprehensive notes survey the current state of the law, raise questions for class discussion, and address the continuing controversies in this field.
Product-Producer-Inv	6	9	The production assistant is basically the guy who makes coffee and goes to the post office.
Member-Collection-Inv	2	5	In theory, boards of independent directors look after the interests of individual shareholders.
Message-Topic	3	7	It presents some questions connected to these cases.
Cause-Effect-Inv	17	29	"The scientific, yet understandable reasons of why the L*Bo Aid is so effective in eliminating and preventing elbow pain due to epicondylitis commonly referred to as ""Tennis Elbow"" and tendinitis."
Product-Producer-Inv	4	8	"During this procedure, the surgeon makes a small hole (""fenestration"") in the baffle to help relieve the symptoms of the original heart disease."
Other	9	15	A Chowchilla man is behind bars, after a pipe bomb was discovered inside a mobile home.
Cause-Effect-Inv	16	24	Convulsions that occur after DTaP are usually not caused directly by the vaccine, but by a fever, which in turn was triggered by the vaccine.
Content-Container	1	6	The rifle was enclosed in a case, which, in turn, was enclosed in a box.
Entity-Origin-Inv	10	11	"Therefore, a different method is used, involving a condom, some strawberry syrup, and a piece of 1/2"" aluminium plating (not as kinky as it sounds)."
Component-Whole-Inv	20	23	The shells are maireeners but of different species; the 1802 necklet was made with king or queen maireeners, the 1830s necklace with small maireeners.
Cause-Effect	1	6	The accident caused a major traffic snarl on the arterial road.
Content-Container	7	12	He made his way inside, where the jewelry was locked in a safe for the night.
Other	2	8	The corporate regulator has been dragged into undertaker's inquiry.
Message-Topic	1	5	This page describes the 1982 events only.
Entity-Destination	1	6	Stroke patients have been entered into hospital for neuroprotection.
Other	1	7	His wife is a participant in the blogosphere, and he doesn't want to ruin the surprise for her.
Content-Container-Inv	5	9	It turned out that the bag was full of sand and had been inadvertently left behind by JanSport, a company that makes backpacks.
Message-Topic-Inv	0	7	 Mental disorders have often been featured in art and literature.
Other	4	7	Dee's end caps make pier piling sidewall forms function more efficiently by locking the forms together so they stay in place.
Product-Producer-Inv	1	5	The student provided a written request, mailed to the Executive Director of the Pacific Division.
Other	1	6	The carbohydrase is produced by a process which completely removes the organism Rhizopus oryzae from the carbohydrase product.
Entity-Origin	2	7	It is stardust that remains from previous cycles of evolution, cycles without a beginning or end.
Other	13	16	That's because nostalgia serves a useful defensive and reparative function; it took the sting from a painful episode in his life by shading the script.
Message-Topic-Inv	0	7	 Time travel is a common theme in science fiction.
Message-Topic	3	10	The most specific prophecies are on the topic of the rise and fall of leaders and organizations.
Instrument-Agency	1	6	The generator powered a nearby aluminium factory, considered vital to the German war effort.
Instrument-Agency-Inv	8	11	The babble was adjusted three times by the participant, using an attenuator with a continuously variable unmarked knob.
Product-Producer	4	5	Her dad was an umbrella maker and spoke loudly about honor.
Other	2	16	A remote slope of Nevado Mismi, a 5316 m peak, is the ultimate source of the river.
Product-Producer-Inv	1	4	The bank issued a statement at around 2am in the UK confirming that it would buy Lehman's North American investment banking and capital markets business.
Message-Topic-Inv	1	11	This subject has over the years become the topic for much discussion.
Entity-Destination	3	7	Prevx has added functionality into its new tool.
Other	14	16	When they stood, he held out to them an endless scroll, filled with a maze of letters, words, the very stories they had been listening to.
Entity-Destination	1	6	The pepper is added to the salad before serving.
Product-Producer	1	7	The shed got put up by these people who arrived and made it.
Message-Topic-Inv	0	10	 Characters native to the African continent have been depicted in comics since the beginnings of the modern comic strip.
Cause-Effect-Inv	1	9	The dust, noise, and sleep deprivation produced by the construction are intolerable.
Other	2	6	It's the quality inside a fertilizer bag.
Entity-Origin	2	10	The boost voltage is derived from a separate, external low-voltage source so as to meet the (VBOOST-. VSW) voltage requirement.
Member-Collection-Inv	7	10	This time, however, another bird joined the eyrar of black swans, as Dubai-owned subsidiary Dubai World. Oliver Russ. Argonaut Capital Partners.
Cause-Effect-Inv	1	8	The perturbations caused by the substorm related field-aligned currents are most notable in the east-west deflections of the geosynchronous magnetic field.
Other	13	16	I've never seen anything like it in my life: they have a whole town of prarie dogs.
Cause-Effect-Inv	5	8	GIS revealed a relationship between cracks caused by earthquakes and paddy fields.
Member-Collection-Inv	5	8	Meanwhile, General Wadsworth with a detachment of militia volunteers and Winfield Scott's regulars crossed the river to reinforce Captain Wool's position and take command.
Content-Container	3	7	So often the products in a gift basket look wonderful until you actually remove them from the basket.
Entity-Origin-Inv	6	7	Orpheus falls in love with the country girl for no apparent reason save her name and beauty.
Other	2	6	The debates proposal is still under consideration, although there are potential problems.
Component-Whole-Inv	1	3	The winery includes gardens.
Other	1	5	This car definitely has snob appeal with its good looks and saloon functionality.
Product-Producer-Inv	2	6	The first mathematician derived the new formula for the sum of the fourth power using a method that is readily general for determining the general formula for the sum of any integral powers.
Other	1	8	The cell line was derived from a macrophage-enriched cell culture.
Product-Producer	4	9	And a 22-page internal report by a computer security company named MANDIANT, dated August 18, fleshes out many details of the June-July breaches.
Message-Topic	5	10	The GAA's Central Council published measures with regard to disciplinary procedures.
Message-Topic-Inv	1	4	That paper received favorable review.
Other	1	7	The defendant was acting from his own computer in London.
Cause-Effect	2	6	The living vaccine, caused a sharp temperature elevation on the day following the second injection.
Other	5	9	Our objective is to review advances in the molecular biology and pharmacogenomics of lung cancer and how they apply to personalizing medicine.
Member-Collection	1	5	The essays collected in this book -- written by some of the leading experts in the field -- challenge this popular image right at its heart, taking as their starting point that science trades not only in truth, but in fiction, too.
Entity-Origin	3	8	The red colobus groups went away from the chimpanzees when they were alone and no potential association partner was around.
Product-Producer	5	6	Two years ago, being a sugar company in india was a sweet proposition.
Content-Container-Inv	1	4	The box contained a dollar bill.
Component-Whole-Inv	2	6	An air freshener is constructed from parts to make a model of an object from everyday life, e.g. an airplane, insect, or bird.
Cause-Effect-Inv	2	5	Overall, the fire after the earthquake burned out 7456 houses in over 530 localities.
Entity-Destination	3	6	She threw her passion into this painting.
Other	0	3	 Discovery consists of seeing what everybody else has seen and thinking what nobody else has thought.
Content-Container-Inv	1	4	The kitchen holds patient drinks and snacks.
Product-Producer-Inv	4	9	Bob the Builder and friends construct an ecologically friendly town.
Member-Collection-Inv	9	12	I called for Wolf and was answered by a murder of idle crows that seemed to look down from an old dead oak and scoff at my dilemma.
Message-Topic	1	4	The directive applied to discrimination on the basis of gender reassignment as well as discrimination on the basis of sex alone.
Content-Container	3	8	Only the session identifier is stored in a cookie whether database is used or not.
Cause-Effect	1	5	The sinking resulted in the loss of 112 lives, including those of 28 Americans.
Cause-Effect-Inv	5	13	We discovered that my chronic migraines and neck pain were caused by the injuries I had sustained in my first car accident two and a half years ago.
Entity-Origin	1	5	The food is made from scratch, fresh daily.
Entity-Destination	7	10	The rest of the world has stuffed communism into the dustbin of history.
Member-Collection-Inv	5	7	From time to time a drove of goats or donkeys passed by on its way to the Jardin du Luxembourg.
Product-Producer	1	6	The devices were manufactured at the factory in Beaverton well into the 1980s, when production was shifted elsewhere and portions of the factory sold.
Other	5	8	Trade Union Side reiterated its concerns that the public sector was effectively subsidising these events and requested that this practice cease.
Message-Topic	2	9	The first workshop was convened on the topic of derivatives.
Message-Topic	1	5	The series reflected on the changes that had taken place in Ireland since the 1960s.
Message-Topic	3	10	Hitler expressed his disappointment over the Munich Agreement in a speech on 9 October 1938.
Cause-Effect-Inv	1	6	The byelection was caused by the resignation of Boris Johnson following his election as mayor of London in May.
Message-Topic	7	10	Annie Mae Young is looking at a photograph of a quilt she pieced together out of strips torn from well-worn cotton shirts and polyester pants.
Member-Collection-Inv	11	14	Somali pirates simply shift their area of activity to avoid international flotilla of navy ships in the area.
Member-Collection-Inv	6	9	Poor hygiene controls, reports of a brace of gamey grouse and what looked like a skinned fox all amounted to a pie that was unfit for human consumption.
Other	2	5	The precautionary principle insists on certainty that a technology is not harmful before it can be used.
Entity-Destination	15	18	I've obediently banked in all his cash into my account and put a big fat cheque into his casket.
Entity-Destination	3	6	We sent the string to the webserver.
Other	4	6	The female constructs a nest of grass in a hollow on the ground.
Other	1	7	These views were reflected in his building designs.
Entity-Origin	11	14	The health medical insurance coverage for allergy kits, abortificants, and prescription drugs produced from blood or blood products is discussed.
Content-Container	1	6	The seed was discovered inside a jar full of the discarded pits of dates during excavations of Masada in the 1960s.
Other	8	10	In zen, there is a strong relationship between work and food, for the former begets the latter.
Instrument-Agency-Inv	1	4	The nurse wields the scalpel.
Component-Whole	3	6	Branches overhang the roof of this house.
Product-Producer-Inv	2	8	An Egyptian official has given them a hazy description of the inner chamber.
Cause-Effect	4	11	When deliberations began, the crowd of people jamming the hallways radiated optimism.
Entity-Origin	1	10	The name of the aquarium was derived from a public vote amongst Japanese people.
Instrument-Agency-Inv	1	9	The artist skilfully hand-carves the wood with a distinctive style which captures the beauty and the harmony of the nature.
Entity-Destination	8	12	The government has been dumping huge amount of money into the devastated economy.
Cause-Effect-Inv	1	9	The decline in populations has been caused by the influx of industrial and resident waste water, sludge sedimentation, and land reclamation.
Entity-Destination	4	8	They then placed the fish in a wooden barrel filled with water and fired at the fish with a 9 mm pistol.
Other	2	5	Here, the coast comprises coastal lowlands that receive the many small rivers flowing from the lake-studded plains of the island's western half.
Instrument-Agency-Inv	0	8	 Students learn at their own pace by using computers.
Content-Container	1	7	The game was sealed in the original packing, unopened and untouched.
Entity-Destination	1	5	The wafers are shipped to sites for probing.
Entity-Destination	2	8	The US troops are going into a mountain area in Pakistan.
Message-Topic	2	9	The preceding chapters have made little reference to the notion of film language.
Other	3	13	Sometimes the best blogging is going on well away from the most visible places.
Cause-Effect	1	9	Small particles, grime and dirt cause friction and microscopic scratches that over time destroy the performance of equipment.
Message-Topic	1	5	The plot centers on a goldfish named Ponyo who befriends a five-year-old human boy.
Other	6	9	In 48% of the divorces, the kinship systems of grandparents expanded with divorce through one or more of the following four processes.
Product-Producer	15	19	In some societies, it really matters to a husband that he comes back to a meal cooked by his wife.
Component-Whole-Inv	9	10	In the nineteenth century, modern manholes and the modern manhole cover were developed.
Product-Producer	11	12	Eighty years on from the first pipes being laid for the car plant, unemployment is at 2 million and rising.
